0.554593	0.394797	2
13.521718	14.099924	0
9.075149	8.591883	1
7.405070	8.370194	1
16.539801	17.836444	0
1.974883	0.953801	2
0.408805	0.890916	2
9.338364	9.427706	1
14.740630	14.483835	0
16.043206	16.866807	0
9.142262	9.819035	1
1.429427	0.753212	2
16.103950	16.830726	0
9.600348	9.343918	1
7.588191	6.131921	1
15.267224	16.256084	0
-0.454951	-1.875825	2
17.894842	18.209374	0
15.314015	14.738581	0
17.551923	18.972154	0
15.320886	15.585044	0
9.522331	7.029902	1
-1.661568	-0.435342	2
0.196478	0.693566	2
1.358797	3.093113	2
16.595325	15.660070	0
6.104255	5.881262	1
8.390559	7.988579	1
13.473138	13.385466	0
-0.920722	-2.587011	2
-1.273574	-1.110737	2
0.028245	0.539809	2
1.483318	0.776846	2
16.555191	17.652470	0
0.104084	2.089681	2
9.207341	10.470966	1
-0.327667	-0.593442	2
0.050280	1.537977	2
14.614469	13.897326	0
1.810021	3.390527	2
16.538200	18.378365	0
8.669167	8.175430	1
9.295333	9.963874	1
16.053280	15.026206	0
6.873397	7.919420	1
15.573299	15.297150	0
7.710586	7.499251	1
15.129450	14.446127	0
14.958595	16.676734	0
7.784717	7.219960	1
9.329813	8.581616	1
14.428097	14.234715	0
16.626452	16.836364	0
7.415049	6.730822	1
15.897351	15.972670	0
8.306399	7.781547	1
15.868434	16.607725	0
8.501102	7.748241	1
10.177264	10.510875	1
8.891945	6.735422	1
-0.508749	-0.677329	2
0.728019	0.330623	2
-0.712014	1.983582	2
0.971157	-0.471193	2
-1.127035	-0.306578	2
8.857831	8.287240	1
17.335449	16.218745	0
6.342967	5.702826	1
6.846450	7.039829	1
0.820700	-0.712780	2
8.375638	6.334138	1
-0.424484	-0.207733	2
15.894285	15.376575	0
7.762062	7.730195	1
-2.140437	-2.555255	2
7.384171	7.788504	1
0.076400	-1.059582	2
9.345740	9.632652	1
8.715213	9.513351	1
16.150935	17.643587	0
-1.060893	1.158821	2
7.155399	8.291610	1
8.016101	7.370868	1
16.340459	15.432478	0
6.314838	6.162544	1
16.018124	16.478624	0
9.641900	11.187418	1
0.126567	-0.633615	2
7.789667	6.645380	1
9.475294	10.488168	1
15.623541	16.092873	0
8.162651	6.832905	1
0.380666	0.087896	2
7.330477	8.467920	1
16.271714	16.005540	0
0.616837	1.155821	2
6.641856	6.923581	1
8.793263	7.718842	1
15.875191	16.743786	0
17.543073	17.632857	0
14.677101	16.230903	0
0.904394	0.380061	2
7.176071	6.970851	1
7.310727	8.387253	1
0.864067	0.316384	2
9.962456	8.819394	1
6.458663	6.101616	1
16.125158	16.106512	0
8.256012	9.949886	1
0.660067	1.522185	2
16.760221	17.464470	0
0.742329	0.121280	2
-1.839308	-1.237163	2
16.138372	14.373934	0
-0.353706	-0.234769	2
8.819462	8.631971	1
8.265291	6.808007	1
6.656033	6.961048	1
2.235271	1.446764	2
6.245532	5.771432	1
18.715506	17.901680	0
8.032447	9.945267	1
16.236015	16.544296	0
-1.702806	-1.540908	2
16.567518	15.275104	0
7.548172	6.616129	1
8.749071	7.253498	1
18.060433	17.857348	0
16.654784	15.728108	0
9.040149	8.341818	1
0.728698	0.641302	2
6.996250	8.334638	1
15.657892	14.134827	0
-2.285941	-3.421367	2
6.056961	4.529671	1
-0.858198	-2.077643	2
9.749454	11.561370	1
15.307380	14.606268	0
15.205082	14.391791	0
0.182221	-0.326166	2
9.317892	10.320570	1
16.701060	16.802020	0
14.718982	13.159864	0
17.041235	17.836336	0
16.073396	15.306629	0
8.254039	7.867469	1
1.274142	1.983847	2
17.364290	15.944635	0
8.393724	9.521649	1
0.316655	-1.011720	2
7.144422	9.460071	1
-1.617121	-1.821609	2
15.182683	15.372422	0
14.907790	14.404209	0
-0.671724	-0.168217	2
14.157414	14.830940	0
-0.075932	0.308498	2
15.762605	16.839249	0
1.379349	2.539801	2
2.184021	4.296170	2
1.912737	2.563560	2
-0.499885	-3.045377	2
7.431546	8.111096	1
16.450604	18.142178	0
0.581973	-2.082964	2
7.668181	6.964331	1
17.489905	16.289925	0
1.492752	1.776660	2
1.079454	2.394233	2
10.613999	9.728854	1
7.277452	7.417359	1
16.255008	17.272814	0
15.493605	16.209741	0
9.459784	9.288251	1
7.599301	6.339987	1
7.302858	9.651763	1
8.991113	8.602962	1
-0.004664	-1.927172	2
16.389910	17.132879	0
-2.556517	-2.975117	2
2.517970	2.121867	2
8.634020	8.506819	1
14.776483	14.858930	0
8.006759	9.195479	1
9.756303	9.755153	1
15.355336	15.725821	0
17.288067	18.533494	0
15.199545	15.383253	0
9.325287	7.967094	1
-1.223559	-1.201745	2
0.102337	1.447087	2
-0.080308	1.015313	2
15.129586	15.727119	0
-0.856301	0.233063	2
8.402961	8.405869	1
-1.219813	0.256634	2
16.362675	15.014186	0
-1.100346	-1.692144	2
-1.666482	-2.780540	2
17.175369	17.222212	0
1.899840	2.651158	2
8.893952	8.644613	1
15.384148	15.971040	0
15.686013	17.033954	0
0.576741	0.014499	2
-0.454927	-1.454143	2
8.217837	10.768746	1
7.608129	7.587822	1
8.775569	8.008387	1
0.043798	-1.034678	2
-0.896532	-1.914791	2
-0.300444	-0.784448	2
-0.139283	-0.292254	2
7.251585	8.183576	1
16.289504	16.596090	0
8.183021	7.540571	1
5.923160	5.282895	1
17.685907	19.303970	0
8.625128	8.311004	1
15.953254	16.629167	0
1.641555	1.051381	2
14.340359	12.189864	0
-0.327394	0.801204	2
5.976585	5.585934	1
0.295802	0.707930	2
-0.061919	0.851258	2
7.913913	8.557724	1
6.736305	6.394440	1
16.712940	16.077044	0
8.324899	9.163269	1
1.081915	0.961992	2
-0.766139	-1.525807	2
-1.190379	-1.401111	2
16.886549	14.571971	0
